corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents,causal_text_w_pairs,num_rs
because,20020731-nyt.ann,81,1,because_20020731-nyt.ann_81_1,"Floyd did not produce the kind of offense the Expos expected from him, so Omar Minaya, the Expos' aggressive rookie general manager, turned around and sent him to the Red Sox in exchange two South Korean pitchers and a player yet to be named.","<ARG0>Floyd did not produce the kind of offense the Expos expected from him</ARG0>, so <ARG1>Omar Minaya, the Expos' aggressive rookie general manager, turned around and sent him to the Red Sox in exchange two South Korean pitchers and a player yet to be named</ARG1>.",1,1,,1,"[""<ARG0>Floyd did not produce the kind of offense the Expos expected from him</ARG0>, so <ARG1>Omar Minaya, the Expos' aggressive rookie general manager, turned around and sent him to the Red Sox in exchange two South Korean pitchers and a player yet to be named</ARG1>.""]",1
because,20020731-nyt.ann,83,0,because_20020731-nyt.ann_83_0,"Minaya obtained Floyd from the Florida Marlins on July 11, only two weeks after he stunned baseball by acquiring Bartolo Colon from Cleveland.","<ARG1>Minaya obtained Floyd from the Florida Marlins on July 11</ARG1>, only two weeks after <ARG0>he stunned baseball by acquiring Bartolo Colon from Cleveland</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,84,0,because_20020731-nyt.ann_84_0,"Colon has won four of five decisions for the Expos, but Floyd batted only .208 for them while hitting three home runs, including one Tuesday night, and driving in four runs.","Colon has won four of five decisions for the Expos, but <ARG1>Floyd batted only .208 for them</ARG1> while <ARG0>hitting three home runs, including one Tuesday night, and driving in four runs</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,86,0,because_20020731-nyt.ann_86_0,"The Expos, who had a 46-41 record when they made their first Floyd deal, had only a 7-12 record with him on the team, dropping from 9 1/2 games behind Atlanta in the National League East to as many as 16 games back.","The Expos, <ARG1>who had a 46-41 record</ARG1> when <ARG0>they made their first Floyd deal</ARG0>, had only a 7-12 record with him on the team, dropping from 9 1/2 games behind Atlanta in the National League East to as many as 16 games back.",0,0,,1,,0
because,20020731-nyt.ann,86,1,because_20020731-nyt.ann_86_1,"The Expos, who had a 46-41 record when they made their first Floyd deal, had only a 7-12 record with him on the team, dropping from 9 1/2 games behind Atlanta in the National League East to as many as 16 games back.","<ARG1>The Expos, who had a 46-41 record when they made their first Floyd deal, had only a 7-12 record</ARG1> with <ARG0>him on the team</ARG0>, dropping from 9 1/2 games behind Atlanta in the National League East to as many as 16 games back.",0,0,,1,,0
because,20020731-nyt.ann,87,0,because_20020731-nyt.ann_87_0,"Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent.","<ARG1>Floyd can be a free agent</ARG1> after <ARG0>this season</ARG0>, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent.",1,0,,1,,0
because,20020731-nyt.ann,87,1,because_20020731-nyt.ann_87_1,"Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than have to settle for a draft choice or two as compensation when he signed with another team as a free agent.","Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than <ARG1>have to settle for a draft choice or two as compensation</ARG1> when <ARG0>he signed with another team as a free agent</ARG0>.",1,1,,1,"['Floyd can be a free agent after this season, and Minaya decided it would be more prudent to trade him and get value in return than <ARG1>have to settle for a draft choice or two as compensation</ARG1> when <ARG0>he signed with another team as a free agent</ARG0>.']",1
because,20020731-nyt.ann,97,0,because_20020731-nyt.ann_97_0,"But as the day wore on, the Red Sox tried harder and by Tuesday night were able to get the player they wanted for their lineup.","But as <ARG0>the day wore on</ARG0>, <ARG1>the Red Sox tried harder</ARG1> and by Tuesday night were able to get the player they wanted for their lineup.",0,0,,1,,0
because,20020731-nyt.ann,110,0,because_20020731-nyt.ann_110_0,"So, after six years of planning, he opened the Excel Institute Automotive Program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field.","So, after <ARG0>six years of planning</ARG0>, <ARG1>he opened the Excel Institute Automotive Program, a two-year school that gives people a chance at a new life as an auto technician or in another job related to the field</ARG1>.",0,0,,1,,0
because,20020731-nyt.ann,111,0,because_20020731-nyt.ann_111_0,"The school, now in its third year, has been so successful that it recently received a $2 million grant from Congress.","The school, now in its third year, has been <ARG0>so successful</ARG0> that <ARG1>it recently received a $2 million grant from Congress</ARG1>.",1,1,,1,"['The school, now in its third year, has been <ARG0>so successful</ARG0> that <ARG1>it recently received a $2 million grant from Congress</ARG1>.']",1
because,20020731-nyt.ann,115,0,because_20020731-nyt.ann_115_0,"Thanks to Starke's vision, leadership and fund-raising, they can do it all free.","Thanks to <ARG0>Starke's vision, leadership and fund-raising</ARG0>, <ARG1>they can do it all free</ARG1>.",1,1,,1,"[""Thanks to <ARG0>Starke's vision, leadership and fund-raising</ARG0>, <ARG1>they can do it all free</ARG1>.""]",1
because,20020731-nyt.ann,118,0,because_20020731-nyt.ann_118_0,"In 1973, he was young enough to be a part of the Redskins' Over the Hill Gang, and in 1981 he was old enough to be one of the team's original Hogs.","In 1973, he was <ARG0>young enough</ARG0> to <ARG1>be a part of the Redskins' Over the Hill Gang</ARG1>, and in 1981 he was old enough to be one of the team's original Hogs.",1,1,,1,"[""In 1973, he was <ARG0>young enough</ARG0> to <ARG1>be a part of the Redskins' Over the Hill Gang</ARG1>, and in 1981 he was old enough to be one of the team's original Hogs."", ""In 1973, he was young enough to be a part of the Redskins' Over the Hill Gang, and in 1981 he was <ARG0>old enough</ARG0> to <ARG1>be one of the team's original Hogs</ARG1>.""]",2
because,20020731-nyt.ann,120,0,because_20020731-nyt.ann_120_0,"He earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and built his own home here when he thought he might become a developer, ""just so I could know how the business worked from the ground up,"" he said.","<ARG1>He</ARG1> earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and <ARG1>built his own home here</ARG1> when <ARG0>he thought he might become a developer</ARG0>, ""just so I could know how the business worked from the ground up,"" he said.",1,1,,1,"['<ARG1>He</ARG1> earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and <ARG1>built his own home here</ARG1> when <ARG0>he thought he might become a developer</ARG0>, ""just so I could know how the business worked from the ground up,"" he said.', 'He earned a physics degree from Columbia, became a Redskin, studied drama, worked in sports broadcasting, opened a Washington restaurant and <ARG1>built his own home here when he thought he might become a developer</ARG1>, ""just so <ARG0>I could know how the business worked from the ground up</ARG0>,"" he said.']",2
because,20020731-nyt.ann,122,0,because_20020731-nyt.ann_122_0,"In 1992 he sold it to begin work on the Excel Institute, putting up $300,000 to get things started.","In 1992 <ARG1>he sold it</ARG1> to <ARG0>begin work on the Excel Institute</ARG0>, putting up $300,000 to get things started.",1,1,,1,"['In 1992 <ARG1>he sold it</ARG1> to <ARG0>begin work on the Excel Institute</ARG0>, putting up $300,000 to get things started.', 'In 1992 he sold it to begin work on the Excel Institute, <ARG1>putting up $300,000</ARG1> to <ARG0>get things started</ARG0>.']",2
because,20020731-nyt.ann,137,0,because_20020731-nyt.ann_137_0,Not bad for a guy who was kicked out of high school in 1997 for threatening a teacher.,Not bad for a guy <ARG1>who was kicked out of high school in 1997</ARG1> for <ARG0>threatening a teacher</ARG0>.,1,1,,1,['Not bad for a guy <ARG1>who was kicked out of high school in 1997</ARG1> for <ARG0>threatening a teacher</ARG0>.'],1
because,20020731-nyt.ann,139,0,because_20020731-nyt.ann_139_0,"""It shows if you have the will and the dedication here you can learn a lot and be something.","""It shows if <ARG0>you have the will and the dedication here</ARG0> <ARG1>you can learn a lot and be something</ARG1>.",1,1,,1,"['""It shows if <ARG0>you have the will and the dedication here</ARG0> <ARG1>you can learn a lot and be something</ARG1>.']",1
because,20020731-nyt.ann,149,0,because_20020731-nyt.ann_149_0,"And when I become a technician, I will help the poor and needy by giving them affordable rates.""","And when <ARG0>I become a technician</ARG0>, <ARG1>I will help the poor and needy by giving them affordable rates</ARG1>.""",1,1,,1,"['And when <ARG0>I become a technician</ARG0>, <ARG1>I will help the poor and needy by giving them affordable rates</ARG1>.""']",1
because,20020731-nyt.ann,151,0,because_20020731-nyt.ann_151_0,The city has talked with Starke about using his students for some vehicle repairs.,The city has talked with Starke about <ARG1>using his students</ARG1> for <ARG0>some vehicle repairs</ARG0>.,1,1,,1,['The city has talked with Starke about <ARG1>using his students</ARG1> for <ARG0>some vehicle repairs</ARG0>.'],1
because,20020731-nyt.ann,155,0,because_20020731-nyt.ann_155_0,This one will be auctioned for the school.,<ARG1>This one will be auctioned</ARG1> for <ARG0>the school</ARG0>.,1,1,,1,['<ARG1>This one will be auctioned</ARG1> for <ARG0>the school</ARG0>.'],1
because,20020731-nyt.ann,61,0,because_20020731-nyt.ann_61_0,"""I think they recognize the danger that we all face and I think they have been cooperating more fully with us as time goes by, and I'm quite sure that Mrs. Megawati is committed to this cause,"" Powell said in Singapore.","""I think they recognize the danger that we all face and I think <ARG1>they have been cooperating more fully with us</ARG1> as <ARG0>time goes by</ARG0>, and I'm quite sure that Mrs. Megawati is committed to this cause,"" Powell said in Singapore.",0,0,,1,,0
because,20020731-nyt.ann,108,0,because_20020731-nyt.ann_108_0,"Starke, I'm tired of going to bed at night with a Tech-9 gun under my pillow.""'","Starke, I'm tired of <ARG1>going to bed at night</ARG1> with <ARG0>a Tech-9 gun under my pillow</ARG0>.""'",0,0,,1,,0
because,20020731-nyt.ann,99,0,because_20020731-nyt.ann_99_0,"That was more evident here than in any other city, said George Starke, who after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make this place more than his home.","That was more evident here than in any other city, said George Starke, <ARG1>who</ARG1> after <ARG0>his career as an offensive tackle with the Washington Redskins from 1973 to 1984</ARG0> <ARG1>stuck around and decided to make this place more than his home</ARG1>.",1,0,,1,,0
because,20020731-nyt.ann,99,1,because_20020731-nyt.ann_99_1,"That was more evident here than in any other city, said George Starke, who after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make this place more than his home.","That was more evident here than in any other city, said George Starke, <ARG0>who</ARG0> after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make <ARG1>this place more than his home</ARG1>.",1,1,,1,"['That was more evident here than in any other city, said George Starke, <ARG0>who</ARG0> after his career as an offensive tackle with the Washington Redskins from 1973 to 1984 stuck around and decided to make <ARG1>this place more than his home</ARG1>.']",1
because,20020731-nyt.ann,98,0,because_20020731-nyt.ann_98_0,EX-HOG OFFERS JUMP-START AND HELPS CHANGE LIVES WASHINGTON With the barrage of crack cocaine-connected killings in the 1980s came the realization that young people were too often full-fledged players in the violence.,<ARG0>EX-HOG</ARG0> OFFERS JUMP-START AND HELPS <ARG1>CHANGE LIVES</ARG1> WASHINGTON With the barrage of crack cocaine-connected killings in the 1980s came the realization that young people were too often full-fledged players in the violence.,1,1,,1,['<ARG0>EX-HOG</ARG0> OFFERS JUMP-START AND HELPS <ARG1>CHANGE LIVES</ARG1> WASHINGTON With the barrage of crack cocaine-connected killings in the 1980s came the realization that young people were too often full-fledged players in the violence.'],1
because,20020731-nyt.ann,7,1,because_20020731-nyt.ann_7_1,"It was the first time that the Senate Ethics Committee had voted to take action against a senator since 1995, when it recommended that Bob Packwood, an Oregon Republican, be expelled on the ground of sexual and official misconduct.","<ARG1>It was the first time that the Senate Ethics Committee had voted to take action against a senator</ARG1> since <ARG0>1995</ARG0>, when it recommended that Bob Packwood, an Oregon Republican, be expelled on the ground of sexual and official misconduct.",1,0,,1,,0
because,20020731-nyt.ann,5,0,because_20020731-nyt.ann_5_0,"The ethics panel, to which evidence from the criminal case was forwarded, concluded its review just as Torricelli is gearing up his campaign for re-election against the Republican candidate, Douglas R. Forrester.","<ARG1>The ethics panel, to which evidence from the criminal case was forwarded, concluded its review</ARG1> just as <ARG0>Torricelli is gearing up his campaign for re-election against the Republican candidate, Douglas R. Forrester</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,16,1,because_20020731-nyt.ann_16_1,"The committee criticized Torricelli for maintaining a ""personal and official relationship with Chang under circumstances where you knew that he was attempting to ingratiate himself, in part through a pattern of attempts to provide you and those around you with gifts over a period of several years.""","The committee criticized Torricelli for maintaining a ""personal and official relationship with Chang under circumstances where you knew that he was attempting to ingratiate himself, in part through a pattern of attempts to <ARG1>provide you and those around you with gifts</ARG1> over <ARG0>a period of several years</ARG0>.""",1,0,,1,,0
because,20020731-nyt.ann,17,1,because_20020731-nyt.ann_17_1,"During that time, the panel said, Torricelli and members of his Senate staff took a series of actions to help Chang, contacting U.S. government officials, writing letters to foreign government officials and bringing Chang or his business representatives into meetings with foreign officials.","During <ARG0>that time</ARG0>, the panel said, <ARG1>Torricelli and members of his Senate staff took a series of actions to help Chang, contacting U.S. government officials, writing letters to foreign government officials and bringing Chang or his business representatives into meetings with foreign officials</ARG1>.",1,0,,1,,0
because,20020731-nyt.ann,56,0,because_20020731-nyt.ann_56_0,"Powell heads to Indonesia's capital, Jakarta, late on Thursday before finishing a weeklong trip through the region in the Philippines on Saturday.","<ARG0>Powell heads to Indonesia's capital, Jakarta, late on Thursday</ARG0> before <ARG1>finishing a weeklong trip through the region in the Philippines on Saturday</ARG1>.",0,0,,1,,0
because,20020731-nyt.ann,82,0,because_20020731-nyt.ann_82_0,The teams made the deal less than 24 hours before Tuesday's 4 p.m. deadline for making trades without first getting waivers on players.,<ARG0>The teams made the deal</ARG0> less than 24 hours before <ARG1>Tuesday's 4 p.m. deadline for making trades without first getting waivers on players</ARG1>.,0,0,,1,,0
because,20020731-nyt.ann,135,0,because_20020731-nyt.ann_135_0,Easterling said he would do whatever it took to become stable.,Easterling said he would do <ARG0>whatever</ARG0> it took to <ARG1>become stable</ARG1>.,1,1,,1,['Easterling said he would do <ARG0>whatever</ARG0> it took to <ARG1>become stable</ARG1>.'],1
because,20020731-nyt.ann,143,0,because_20020731-nyt.ann_143_0,"""I've been flapping my wings since until I found this school,"" he said.","""<ARG1>I've been flapping my wings since</ARG1> until <ARG0>I found this school</ARG0>,"" he said.",1,1,,1,"['""<ARG1>I\'ve been flapping my wings since</ARG1> until <ARG0>I found this school</ARG0>,"" he said.']",1
because,20020731-nyt.ann,147,0,because_20020731-nyt.ann_147_0,"I'm grateful to George Starke to have had the vision to set something like this up, not just for me but for all the students.","I'm grateful to George Starke to have had <ARG0>the vision</ARG0> to <ARG1>set something like this up</ARG1>, not just for me but for all the students.",1,1,,1,"[""I'm grateful to George Starke to have had <ARG0>the vision</ARG0> to <ARG1>set something like this up</ARG1>, not just for me but for all the students.""]",1
because,20020731-nyt.ann,159,0,because_20020731-nyt.ann_159_0,"For this school, once they are in, all they have to do is come every day, come on time every day and work hard.","For this school, once <ARG0>they are in</ARG0>, <ARG1>all they have to do is come every day, come on time every day and work hard</ARG1>.",1,1,,1,"['For this school, once <ARG0>they are in</ARG0>, <ARG1>all they have to do is come every day, come on time every day and work hard</ARG1>.']",1
because,20020731-nyt.ann,167,0,because_20020731-nyt.ann_167_0,"In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after having been arrested by Secret Service agents for trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan in 1996.","In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, <ARG1>who had won that right in court</ARG1> after <ARG0>having been arrested by Secret Service agents for trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan in 1996</ARG0>.",1,0,,1,,0
because,20020731-nyt.ann,167,1,because_20020731-nyt.ann_167_1,"In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after having been arrested by Secret Service agents for trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan in 1996.","In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after <ARG1>having been arrested by Secret Service agents</ARG1> for <ARG0>trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan</ARG0> in 1996.",1,1,,1,"['In an unprecedented move, the auction proceeds were split by the U.S. Mint and a London coin dealer, Stephen Fenton, who had won that right in court after <ARG1>having been arrested by Secret Service agents</ARG1> for <ARG0>trying to sell the coin in the Waldorf-Astoria Hotel in Manhattan</ARG0> in 1996.']",1
because,20020731-nyt.ann,168,0,because_20020731-nyt.ann_168_0,"Henrietta Holsman Fore, the director of the U.S. Mint, who witnessed the sale, said, ""The monies we receive will go toward helping to pay down the debt and to fight the war on terrorism.""","Henrietta Holsman Fore, the director of the U.S. Mint, who witnessed the sale, said, ""<ARG0>The monies we receive</ARG0> will go toward helping to <ARG1>pay down the debt</ARG1> and to fight the war on terrorism.""",1,1,,1,"['Henrietta Holsman Fore, the director of the U.S. Mint, who witnessed the sale, said, ""<ARG0>The monies we receive</ARG0> will go toward helping to <ARG1>pay down the debt</ARG1> and to fight the war on terrorism.""', 'Henrietta Holsman Fore, the director of the U.S. Mint, who witnessed the sale, said, ""<ARG0>The monies we receive</ARG0> will go toward helping to pay down the debt and to <ARG1>fight the war on terrorism</ARG1>.""']",2
because,20020731-nyt.ann,178,0,because_20020731-nyt.ann_178_0,"On Tuesday night, Redden took the podium for nine minutes before the gavel came down, recognizing bidders in the audience and on the telephone.","On Tuesday night, <ARG0>Redden took the podium for nine minutes</ARG0> before <ARG1>the gavel came down</ARG1>, recognizing bidders in the audience and on the telephone.",0,0,,1,,0
because,20020731-nyt.ann,181,0,because_20020731-nyt.ann_181_0,Most bidders dropped out after that price.,<ARG1>Most bidders dropped out</ARG1> after <ARG0>that price</ARG0>.,1,1,,1,['<ARG1>Most bidders dropped out</ARG1> after <ARG0>that price</ARG0>.'],1
because,20020731-nyt.ann,182,0,because_20020731-nyt.ann_182_0,"The gavel sounded at $6.6 million after a Sotheby's senior vice president, Selby Kiffer, made the final bid for the anonymous buyer on the telephone.","<ARG1>The gavel sounded at $6.6 million</ARG1> after <ARG0>a Sotheby's senior vice president, Selby Kiffer, made the final bid for the anonymous buyer on the telephone</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,186,0,because_20020731-nyt.ann_186_0,"Fore of the mint said the high price for the coin was reached ""because it is one of a kind, it is beautiful and it has a great story.""","Fore of the mint said <ARG1>the high price for the coin was reached</ARG1> ""because <ARG0>it is one of a kind, it is beautiful and it has a great story</ARG0>.""",1,1,,1,"['Fore of the mint said <ARG1>the high price for the coin was reached</ARG1> ""because <ARG0>it is one of a kind, it is beautiful and it has a great story</ARG0>.""']",1
because,20020731-nyt.ann,187,0,because_20020731-nyt.ann_187_0,"The coin was the only 1933 double eagle that has ever been legally offered for sale, and its Maltese Falconesque history only recently came to light, thanks to documents unearthed during the five-year legal battle over its ownership.","The coin was the only 1933 double eagle that has ever been legally offered for sale, and <ARG1>its Maltese Falconesque history only recently came to light</ARG1>, thanks to <ARG0>documents unearthed during the five-year legal battle over its ownership</ARG0>.",1,1,,1,"['The coin was the only 1933 double eagle that has ever been legally offered for sale, and <ARG1>its Maltese Falconesque history only recently came to light</ARG1>, thanks to <ARG0>documents unearthed during the five-year legal battle over its ownership</ARG0>.', 'The coin was the only 1933 double eagle that has ever been legally offered for sale, and its Maltese Falconesque history only recently came to light, thanks to documents <ARG1>unearthed</ARG1> during <ARG0>the five-year legal battle over its ownership</ARG0>.']",2
because,20020731-nyt.ann,188,0,because_20020731-nyt.ann_188_0,"In 1792, it was deemed that all gold and silver U.S. coins would bear the depiction of an eagle, but gold pieces were issued only after a gold rush boom in 1850.","In 1792, it was deemed that all gold and silver U.S. coins would bear the depiction of an eagle, but <ARG1>gold pieces were issued</ARG1> only after <ARG0>a gold rush boom in 1850</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,189,0,because_20020731-nyt.ann_189_0,They were called double eagles because their face value was twice that of the original $10 gold piece.,<ARG1>They were called double eagles</ARG1> because <ARG0>their face value was twice that of the original $10 gold piece</ARG0>.,1,1,,1,['<ARG1>They were called double eagles</ARG1> because <ARG0>their face value was twice that of the original $10 gold piece</ARG0>.'],1
because,20020731-nyt.ann,193,0,because_20020731-nyt.ann_193_0,"Presumably after being stolen by a mint employee, nine double eagles surfaced during the mid-1940s and 1950s.","Presumably after <ARG0>being stolen by a mint employee</ARG0>, <ARG1>nine double eagles surfaced during the mid-1940s and 1950s</ARG1>.",0,0,,1,,0
because,20020731-nyt.ann,195,0,because_20020731-nyt.ann_195_0,"But before these coins came to light, the royal legation of Egypt turned up with one at the Department of the Treasury, and somehow got an official to issue an export license for the coin to enhance the collection of King Farouk.","But before <ARG0>these coins came to light</ARG0>, <ARG1>the royal legation of Egypt turned up with one at the Department of the Treasury, and somehow got an official to issue an export license for the coin to enhance the collection of King Farouk</ARG1>.",1,0,,1,,0
because,20020731-nyt.ann,195,1,because_20020731-nyt.ann_195_1,"But before these coins came to light, the royal legation of Egypt turned up with one at the Department of the Treasury, and somehow got an official to issue an export license for the coin to enhance the collection of King Farouk.","But before these coins came to light, <ARG1>the royal legation of Egypt</ARG1> turned up with one at the Department of the Treasury, and <ARG1>somehow got an official to issue an export license for the coin</ARG1> to <ARG0>enhance the collection of King Farouk</ARG0>.",1,1,,1,"['But before these coins came to light, <ARG1>the royal legation of Egypt</ARG1> turned up with one at the Department of the Treasury, and <ARG1>somehow got an official to issue an export license for the coin</ARG1> to <ARG0>enhance the collection of King Farouk</ARG0>.', 'But before these coins came to light, <ARG0>the royal legation of Egypt</ARG0> turned up with one at the Department of the Treasury, and somehow got <ARG1>an official</ARG1> to <ARG1>issue an export license for the coin</ARG1> to enhance the collection of King Farouk.']",2
because,20020731-nyt.ann,197,0,because_20020731-nyt.ann_197_0,"In 1954, after the king was deposed, his coins were sold at auction and the double eagle vanished.","In 1954, after <ARG0>the king was deposed</ARG0>, <ARG1>his coins were sold at auction and the double eagle vanished</ARG1>.",0,0,,1,,0
because,20020731-nyt.ann,198,0,because_20020731-nyt.ann_198_0,It went underground until it came to Fenton in 1995.,<ARG1>It went underground</ARG1> until <ARG0>it came to Fenton in 1995</ARG0>.,0,0,,1,,0
because,20020731-nyt.ann,199,0,because_20020731-nyt.ann_199_0,"His arrest in Manhattan, after attempting to sell the coin for $1.5 million, led to a court battle over whether -- thanks to the Treasury's mistaken export permission in 1944 -- the coin could be legally owned.","<ARG1>His arrest in Manhattan</ARG1>, after <ARG0>attempting to sell the coin for $1.5 million</ARG0>, led to a court battle over whether -- thanks to the Treasury's mistaken export permission in 1944 -- the coin could be legally owned.",1,0,,1,,0
because,20020731-nyt.ann,199,1,because_20020731-nyt.ann_199_1,"His arrest in Manhattan, after attempting to sell the coin for $1.5 million, led to a court battle over whether -- thanks to the Treasury's mistaken export permission in 1944 -- the coin could be legally owned.","His arrest in Manhattan, after attempting to sell the coin for $1.5 million, led to a court battle over whether -- thanks to <ARG0>the Treasury's mistaken export permission in 1944</ARG0> -- <ARG1>the coin could be legally owned</ARG1>.",1,1,,1,"[""His arrest in Manhattan, after attempting to sell the coin for $1.5 million, led to a court battle over whether -- thanks to <ARG0>the Treasury's mistaken export permission in 1944</ARG0> -- <ARG1>the coin could be legally owned</ARG1>."", ""<ARG0>His arrest in Manhattan, after attempting to sell the coin for $1.5 million</ARG0>, led to <ARG1>a court battle over whether -- thanks to the Treasury's mistaken export permission in 1944 -- the coin could be legally owned.</ARG1>""]",2
because,20020731-nyt.ann,201,0,because_20020731-nyt.ann_201_0,The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before the building collapsed after the Sept. 11 terrorist attack.,<ARG1>The coin once again escaped destruction</ARG1> when <ARG0>it was moved from the Treasury Department vault in 7 World Trade Center eight months before the building collapsed after the Sept. 11 terrorist attack</ARG0>.,1,0,,1,,0
because,20020731-nyt.ann,201,1,because_20020731-nyt.ann_201_1,The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before the building collapsed after the Sept. 11 terrorist attack.,The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before <ARG1>the building collapsed</ARG1> after <ARG0>the Sept. 11 terrorist attack</ARG0>.,1,1,,1,['The coin once again escaped destruction when it was moved from the Treasury Department vault in 7 World Trade Center eight months before <ARG1>the building collapsed</ARG1> after <ARG0>the Sept. 11 terrorist attack</ARG0>.'],1
because,20020731-nyt.ann,205,0,because_20020731-nyt.ann_205_0,"This ""monetized"" the coin, making it legal tender.","<ARG0>This</ARG0> ""monetized"" the coin, making <ARG1>it legal tender</ARG1>.",1,1,,1,"['<ARG0>This</ARG0> ""monetized"" the coin, making <ARG1>it legal tender</ARG1>.']",1
because,20020731-nyt.ann,206,0,because_20020731-nyt.ann_206_0,"The buyer will receive a certificate of transfer stating just that, but only after paying the auction price and a fee of $20 for the face value of the coin.","<ARG1>The buyer will receive a certificate of transfer stating just that</ARG1>, but only after <ARG0>paying the auction price and a fee of $20 for the face value of the coin</ARG0>.",1,1,,1,"['<ARG1>The buyer will receive a certificate of transfer stating just that</ARG1>, but only after <ARG0>paying the auction price and a fee of $20 for the face value of the coin</ARG0>.']",1
because,20020731-nyt.ann,179,0,because_20020731-nyt.ann_179_0,"The tension in the crowd was broken with a burst of applause after the $5 million mark, and a louder explosion at $6 million.","<ARG1>The tension in the crowd was broken with a burst of applause</ARG1> after <ARG0>the $5 million mark</ARG0>, and a louder explosion at $6 million.",1,1,,1,"['<ARG1>The tension in the crowd was broken with a burst of applause</ARG1> after <ARG0>the $5 million mark</ARG0>, and a louder explosion at $6 million.', '<ARG1>The tension in the crowd was broken with</ARG1> a burst of applause after the $5 million mark, and <ARG1>a louder explosion</ARG1> at <ARG0>$6 million</ARG0>.']",2
because,20020731-nyt.ann,208,0,because_20020731-nyt.ann_208_0,"Your acceptance of a television and stereo CD player upon payment from David Chang of an amount you understood to be the cost to Mr. Chang, rather than fair market retail value, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in a violation of the Senate Gifts Rules (35) and, consequently, a violation of your public disclosure obligations under Senate rules.","<ARG0>Your acceptance of a television and stereo CD player upon payment from David Chang of an amount you understood to be the cost to Mr. Chang, rather than fair market retail value</ARG0>, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in <ARG1>a violation of the Senate Gifts Rules (35) and, consequently, a violation of your public disclosure obligations under Senate rules</ARG1>.",1,1,,1,"['<ARG0>Your acceptance of a television and stereo CD player upon payment from David Chang of an amount you understood to be the cost to Mr. Chang, rather than fair market retail value</ARG0>, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in <ARG1>a violation of the Senate Gifts Rules (35) and, consequently, a violation of your public disclosure obligations under Senate rules</ARG1>.', '<ARG0>Your ac<ARG1>ceptance of a television and stereo CD player upon payment from David Chang of an amount you understood to be the cost to Mr. Chang, rather than fair market retail value</ARG0>,</ARG1> evidenced poor judgment, displayed a lack of due regard for Senate rules and <ARG1>resulte<ARG0>d in</ARG1> a violation of the Senate Gifts Rules (35)</ARG0> and, consequently, <ARG1>a violation of your public disclosure obligations under Senate rules</ARG1>.']",2
